Level,Title,State,Skill_level,Month,Vacancies
2,VIC skill level 5,VIC,5,2015-09-01,5332.319
2,VIC skill level 5,VIC,5,2015-10-01,5037.647
2,VIC skill level 5,VIC,5,2015-11-01,5062.318
2,VIC skill level 5,VIC,5,2015-12-01,5075.401
2,VIC skill level 5,VIC,5,2016-01-01,5125.794
2,VIC skill level 5,VIC,5,2016-02-01,4951.578
2,VIC skill level 5,VIC,5,2016-03-01,4805.857
2,VIC skill level 5,VIC,5,2016-04-01,5194.345
2,VIC skill level 5,VIC,5,2016-05-01,5198.186
2,VIC skill level 5,VIC,5,2016-06-01,5453.552
2,VIC skill level 5,VIC,5,2016-07-01,5271.037
2,VIC skill level 5,VIC,5,2016-08-01,5116.669
2,VIC skill level 5,VIC,5,2016-09-01,4966.02
2,VIC skill level 5,VIC,5,2016-10-01,4958.374
2,VIC skill level 5,VIC,5,2016-11-01,4996.141
2,VIC skill level 5,VIC,5,2016-12-01,4752.988
2,VIC skill level 5,VIC,5,2017-01-01,4837.374
2,VIC skill level 5,VIC,5,2017-02-01,5057.571
2,VIC skill level 5,VIC,5,2017-03-01,5020.516
2,VIC skill level 5,VIC,5,2017-04-01,5084.48
2,VIC skill level 5,VIC,5,2017-05-01,5306.369
2,VIC skill level 5,VIC,5,2017-06-01,5221.777
2,VIC skill level 5,VIC,5,2017-07-01,5223.731
2,VIC skill level 5,VIC,5,2017-08-01,5152.142
2,VIC skill level 5,VIC,5,2017-09-01,4936.327
2,VIC skill level 5,VIC,5,2017-10-01,5086.24
2,VIC skill level 5,VIC,5,2017-11-01,5055.359
2,VIC skill level 5,VIC,5,2017-12-01,4983.144
2,VIC skill level 5,VIC,5,2018-01-01,4956.747
2,VIC skill level 5,VIC,5,2018-02-01,5105.228
2,VIC skill level 5,VIC,5,2018-03-01,5386.029
2,VIC skill level 5,VIC,5,2018-04-01,5338.315
2,VIC skill level 5,VIC,5,2018-05-01,5220.406
2,VIC skill level 5,VIC,5,2018-06-01,5387.092
2,VIC skill level 5,VIC,5,2018-07-01,5267.547
2,VIC skill level 5,VIC,5,2018-08-01,5370.904
2,VIC skill level 5,VIC,5,2018-09-01,5152.655
2,VIC skill level 5,VIC,5,2018-10-01,4844.968
2,VIC skill level 5,VIC,5,2018-11-01,4679.046
2,VIC skill level 5,VIC,5,2018-12-01,4628.872
2,VIC skill level 5,VIC,5,2019-01-01,4714.828
2,VIC skill level 5,VIC,5,2019-02-01,4704.77
2,VIC skill level 5,VIC,5,2019-03-01,4377.168
2,VIC skill level 5,VIC,5,2019-04-01,4306.947
2,VIC skill level 5,VIC,5,2019-05-01,4632.488
2,VIC skill level 5,VIC,5,2019-06-01,4636.578
2,VIC skill level 5,VIC,5,2019-07-01,4589.801
2,VIC skill level 5,VIC,5,2019-08-01,4588.832
2,VIC skill level 5,VIC,5,2019-09-01,4835.174
2,VIC skill level 5,VIC,5,2019-10-01,4356.219
2,VIC skill level 5,VIC,5,2019-11-01,4123.718
2,VIC skill level 5,VIC,5,2019-12-01,4172.093
2,VIC skill level 5,VIC,5,2020-01-01,4238.835
2,VIC skill level 5,VIC,5,2020-02-01,4171.038
2,VIC skill level 5,VIC,5,2020-03-01,2860.264
2,VIC skill level 5,VIC,5,2020-04-01,1559.806
2,VIC skill level 5,VIC,5,2020-05-01,2097.751
2,VIC skill level 5,VIC,5,2020-06-01,3313.162
2,VIC skill level 5,VIC,5,2020-07-01,2982.614
2,VIC skill level 5,VIC,5,2020-08-01,2134.095
2,VIC skill level 5,VIC,5,2020-09-01,2857.464
2,VIC skill level 5,VIC,5,2020-10-01,3959.591
2,VIC skill level 5,VIC,5,2020-11-01,5537.801
2,VIC skill level 5,VIC,5,2020-12-01,5425.559
2,VIC skill level 5,VIC,5,2021-01-01,5667.869
2,VIC skill level 5,VIC,5,2021-02-01,6032.929
2,VIC skill level 5,VIC,5,2021-03-01,7175.376
2,VIC skill level 5,VIC,5,2021-04-01,7568.758
2,VIC skill level 5,VIC,5,2021-05-01,7786.611
2,VIC skill level 5,VIC,5,2021-06-01,7021.178
2,VIC skill level 5,VIC,5,2021-07-01,7503.458
2,VIC skill level 5,VIC,5,2021-08-01,6420.783
2,VIC skill level 5,VIC,5,2021-09-01,6538.728
2,VIC skill level 5,VIC,5,2021-10-01,9519.856
2,VIC skill level 5,VIC,5,2021-11-01,10474.46
2,VIC skill level 5,VIC,5,2021-12-01,10010.247
2,VIC skill level 5,VIC,5,2022-01-01,9937.758
2,VIC skill level 5,VIC,5,2022-02-01,10385.245
2,VIC skill level 5,VIC,5,2022-03-01,10717.368
2,VIC skill level 5,VIC,5,2022-04-01,10914.546
2,VIC skill level 5,VIC,5,2022-05-01,11041.183
2,VIC skill level 5,VIC,5,2022-06-01,11679.095
2,VIC skill level 5,VIC,5,2022-07-01,10648.157
2,VIC skill level 5,VIC,5,2022-08-01,10676.699
2,VIC skill level 5,VIC,5,2022-09-01,9789.808
2,VIC skill level 5,VIC,5,2022-10-01,9424.482
2,VIC skill level 5,VIC,5,2022-11-01,8894.918
2,VIC skill level 5,VIC,5,2022-12-01,8291.626
2,VIC skill level 5,VIC,5,2023-01-01,8354.367
2,VIC skill level 5,VIC,5,2023-02-01,8581.903
2,VIC skill level 5,VIC,5,2023-03-01,8112.534
2,VIC skill level 5,VIC,5,2023-04-01,8430.401
2,VIC skill level 5,VIC,5,2023-05-01,7783.438
2,VIC skill level 5,VIC,5,2023-06-01,7854.35
2,VIC skill level 5,VIC,5,2023-07-01,7521.518
2,VIC skill level 5,VIC,5,2023-08-01,7496.399
2,VIC skill level 5,VIC,5,2023-09-01,7092.529
2,VIC skill level 5,VIC,5,2023-10-01,6469.501
2,VIC skill level 5,VIC,5,2023-11-01,6283.746
2,VIC skill level 5,VIC,5,2023-12-01,6108.79
2,VIC skill level 5,VIC,5,2024-01-01,5921.269
2,VIC skill level 5,VIC,5,2024-02-01,5896.259
2,VIC skill level 5,VIC,5,2024-03-01,5986.341
2,VIC skill level 5,VIC,5,2024-04-01,5424.163
2,VIC skill level 5,VIC,5,2024-05-01,5706.801
2,VIC skill level 5,VIC,5,2024-06-01,5643.772
2,VIC skill level 5,VIC,5,2024-07-01,5085.589
2,VIC skill level 5,VIC,5,2024-08-01,5522.999
2,VIC skill level 5,VIC,5,2024-09-01,5511.728
2,VIC skill level 5,VIC,5,2024-10-01,5286.967
2,VIC skill level 5,VIC,5,2024-11-01,5010.988
2,VIC skill level 5,VIC,5,2024-12-01,5010.264
2,VIC skill level 5,VIC,5,2025-01-01,5039.668
2,VIC skill level 5,VIC,5,2025-02-01,4748.815
2,VIC skill level 5,VIC,5,2025-03-01,4623.418
2,VIC skill level 5,VIC,5,2025-04-01,4719.44
2,VIC skill level 5,VIC,5,2025-05-01,4709.345
2,VIC skill level 5,VIC,5,2025-06-01,4600.342
2,VIC skill level 5,VIC,5,2025-07-01,4573.942
2,VIC skill level 5,VIC,5,2025-08-01,4561.85
2,VIC skill level 5,VIC,5,2025-09-01,4545.088
2,VIC skill level 5,VIC,5,2025-10-01,4503.418
2,VIC skill level 5,VIC,5,2025-11-01,4536.918
2,VIC skill level 5,VIC,5,2025-12-01,4301.169
2,VIC skill level 5,VIC,5,2026-01-01,4786.466
2,VIC skill level 5,VIC,5,2026-02-01,4745.831
2,VIC skill level 5,VIC,5,2026-03-01,4701.656
2,VIC skill level 5,VIC,5,2026-04-01,4720.528
2,VIC skill level 5,VIC,5,2026-05-01,4592.273
2,VIC skill level 5,VIC,5,2026-06-01,4565.203
2,VIC skill level 5,VIC,5,2026-07-01,4967.054
1,QLD TOTAL,QLD,0,2006-01-01,50083.675
1,QLD TOTAL,QLD,0,2006-02-01,49536.419
1,QLD TOTAL,QLD,0,2006-03-01,49443.02
1,QLD TOTAL,QLD,0,2006-04-01,50552.575
1,QLD TOTAL,QLD,0,2006-05-01,50859.692
1,QLD TOTAL,QLD,0,2006-06-01,55016.837
1,QLD TOTAL,QLD,0,2006-07-01,45439.346
1,QLD TOTAL,QLD,0,2006-08-01,51659.176
1,QLD TOTAL,QLD,0,2006-09-01,51077.129
1,QLD TOTAL,QLD,0,2006-10-01,55591.699
1,QLD TOTAL,QLD,0,2006-11-01,54952.144
1,QLD TOTAL,QLD,0,2006-12-01,54364.158
1,QLD TOTAL,QLD,0,2007-01-01,58369.415
1,QLD TOTAL,QLD,0,2007-02-01,59114.378
1,QLD TOTAL,QLD,0,2007-03-01,63681.657
1,QLD TOTAL,QLD,0,2007-04-01,62772.22
1,QLD TOTAL,QLD,0,2007-05-01,64897.761
1,QLD TOTAL,QLD,0,2007-06-01,63362.724
1,QLD TOTAL,QLD,0,2007-07-01,68239.259
1,QLD TOTAL,QLD,0,2007-08-01,66390.754
1,QLD TOTAL,QLD,0,2007-09-01,69377.809
1,QLD TOTAL,QLD,0,2007-10-01,67871.224
1,QLD TOTAL,QLD,0,2007-11-01,70356.873
1,QLD TOTAL,QLD,0,2007-12-01,72938.559
1,QLD TOTAL,QLD,0,2008-01-01,71798.591
1,QLD TOTAL,QLD,0,2008-02-01,74570.516
1,QLD TOTAL,QLD,0,2008-03-01,71464.143
1,QLD TOTAL,QLD,0,2008-04-01,73283.321
1,QLD TOTAL,QLD,0,2008-05-01,70523.767
1,QLD TOTAL,QLD,0,2008-06-01,72991.926
1,QLD TOTAL,QLD,0,2008-07-01,69198.161
1,QLD TOTAL,QLD,0,2008-08-01,67016.505
1,QLD TOTAL,QLD,0,2008-09-01,63251.598
1,QLD TOTAL,QLD,0,2008-10-01,59427.804
1,QLD TOTAL,QLD,0,2008-11-01,57565.847
1,QLD TOTAL,QLD,0,2008-12-01,52737.197
1,QLD TOTAL,QLD,0,2009-01-01,46953.377
1,QLD TOTAL,QLD,0,2009-02-01,41463.185
1,QLD TOTAL,QLD,0,2009-03-01,36409.712
1,QLD TOTAL,QLD,0,2009-04-01,37064.5
1,QLD TOTAL,QLD,0,2009-05-01,35218.373
1,QLD TOTAL,QLD,0,2009-06-01,38092.415
1,QLD TOTAL,QLD,0,2009-07-01,34316.101
1,QLD TOTAL,QLD,0,2009-08-01,35487.055
1,QLD TOTAL,QLD,0,2009-09-01,35220.995
1,QLD TOTAL,QLD,0,2009-10-01,35595.852
1,QLD TOTAL,QLD,0,2009-11-01,35379.893
1,QLD TOTAL,QLD,0,2009-12-01,35941.457
1,QLD TOTAL,QLD,0,2010-01-01,39235.542
1,QLD TOTAL,QLD,0,2010-02-01,38981.147
1,QLD TOTAL,QLD,0,2010-03-01,34279.153
1,QLD TOTAL,QLD,0,2010-04-01,34628.012
1,QLD TOTAL,QLD,0,2010-05-01,38898.914
1,QLD TOTAL,QLD,0,2010-06-01,37415.451
1,QLD TOTAL,QLD,0,2010-07-01,37536.598
1,QLD TOTAL,QLD,0,2010-08-01,37985.108
1,QLD TOTAL,QLD,0,2010-09-01,40131.118
1,QLD TOTAL,QLD,0,2010-10-01,41257.18
1,QLD TOTAL,QLD,0,2010-11-01,40721.134
1,QLD TOTAL,QLD,0,2010-12-01,41641.975
1,QLD TOTAL,QLD,0,2011-01-01,38992.53
1,QLD TOTAL,QLD,0,2011-02-01,43593.476
1,QLD TOTAL,QLD,0,2011-03-01,44784.859
1,QLD TOTAL,QLD,0,2011-04-01,45414.356
1,QLD TOTAL,QLD,0,2011-05-01,44809.272
1,QLD TOTAL,QLD,0,2011-06-01,43063.947
1,QLD TOTAL,QLD,0,2011-07-01,45550.777
1,QLD TOTAL,QLD,0,2011-08-01,44389.203
1,QLD TOTAL,QLD,0,2011-09-01,43266.562
1,QLD TOTAL,QLD,0,2011-10-01,44461.122
1,QLD TOTAL,QLD,0,2011-11-01,44769.349
1,QLD TOTAL,QLD,0,2011-12-01,44903.313
1,QLD TOTAL,QLD,0,2012-01-01,43385.599
1,QLD TOTAL,QLD,0,2012-02-01,43867.376
1,QLD TOTAL,QLD,0,2012-03-01,43361.887
1,QLD TOTAL,QLD,0,2012-04-01,42232.542
1,QLD TOTAL,QLD,0,2012-05-01,40474.452
1,QLD TOTAL,QLD,0,2012-06-01,39985.562
1,QLD TOTAL,QLD,0,2012-07-01,37979.12
1,QLD TOTAL,QLD,0,2012-08-01,36777.722
1,QLD TOTAL,QLD,0,2012-09-01,36145.98
1,QLD TOTAL,QLD,0,2012-10-01,33520.061
1,QLD TOTAL,QLD,0,2012-11-01,31791.549
1,QLD TOTAL,QLD,0,2012-12-01,30726.946
1,QLD TOTAL,QLD,0,2013-01-01,29991.416
1,QLD TOTAL,QLD,0,2013-02-01,29025.618
1,QLD TOTAL,QLD,0,2013-03-01,30334.327
1,QLD TOTAL,QLD,0,2013-04-01,28174.682
1,QLD TOTAL,QLD,0,2013-05-01,28578.059
1,QLD TOTAL,QLD,0,2013-06-01,27829.359
1,QLD TOTAL,QLD,0,2013-07-01,28098.755
1,QLD TOTAL,QLD,0,2013-08-01,27915.428
1,QLD TOTAL,QLD,0,2013-09-01,27869.281
1,QLD TOTAL,QLD,0,2013-10-01,27318.9
1,QLD TOTAL,QLD,0,2013-11-01,27709.563
1,QLD TOTAL,QLD,0,2013-12-01,27824.198
1,QLD TOTAL,QLD,0,2014-01-01,29058.323
1,QLD TOTAL,QLD,0,2014-02-01,28651.665
1,QLD TOTAL,QLD,0,2014-03-01,28018.194
1,QLD TOTAL,QLD,0,2014-04-01,27623.371
1,QLD TOTAL,QLD,0,2014-05-01,28577.656
1,QLD TOTAL,QLD,0,2014-06-01,28532.957
1,QLD TOTAL,QLD,0,2014-07-01,28045.178
1,QLD TOTAL,QLD,0,2014-08-01,29033.183
1,QLD TOTAL,QLD,0,2014-09-01,28122.713
1,QLD TOTAL,QLD,0,2014-10-01,28449.714
1,QLD TOTAL,QLD,0,2014-11-01,28277.221
1,QLD TOTAL,QLD,0,2014-12-01,28489.938
1,QLD TOTAL,QLD,0,2015-01-01,29405.859
1,QLD TOTAL,QLD,0,2015-02-01,28499.774
1,QLD TOTAL,QLD,0,2015-03-01,29481.538
1,QLD TOTAL,QLD,0,2015-04-01,29188.869
1,QLD TOTAL,QLD,0,2015-05-01,28219.791
1,QLD TOTAL,QLD,0,2015-06-01,27160.118
1,QLD TOTAL,QLD,0,2015-07-01,28537.633
1,QLD TOTAL,QLD,0,2015-08-01,28520.03
1,QLD TOTAL,QLD,0,2015-09-01,30261.231
1,QLD TOTAL,QLD,0,2015-10-01,29048.316
1,QLD TOTAL,QLD,0,2015-11-01,29892.557
1,QLD TOTAL,QLD,0,2015-12-01,29620.778
1,QLD TOTAL,QLD,0,2016-01-01,29253.305
1,QLD TOTAL,QLD,0,2016-02-01,29062.881
1,QLD TOTAL,QLD,0,2016-03-01,28774.115
1,QLD TOTAL,QLD,0,2016-04-01,29506.182
1,QLD TOTAL,QLD,0,2016-05-01,29458.029
1,QLD TOTAL,QLD,0,2016-06-01,30168.737
1,QLD TOTAL,QLD,0,2016-07-01,28919.402
1,QLD TOTAL,QLD,0,2016-08-01,29072.585
1,QLD TOTAL,QLD,0,2016-09-01,29044.944
1,QLD TOTAL,QLD,0,2016-10-01,29535.554
1,QLD TOTAL,QLD,0,2016-11-01,28935.794
1,QLD TOTAL,QLD,0,2016-12-01,29427.404
1,QLD TOTAL,QLD,0,2017-01-01,29641.09
1,QLD TOTAL,QLD,0,2017-02-01,30460.732
1,QLD TOTAL,QLD,0,2017-03-01,29585.246
1,QLD TOTAL,QLD,0,2017-04-01,31160.56
1,QLD TOTAL,QLD,0,2017-05-01,31765.445
1,QLD TOTAL,QLD,0,2017-06-01,32463.663
1,QLD TOTAL,QLD,0,2017-07-01,32992.429
1,QLD TOTAL,QLD,0,2017-08-01,32491.116
1,QLD TOTAL,QLD,0,2017-09-01,33038.103
1,QLD TOTAL,QLD,0,2017-10-01,33053.002
1,QLD TOTAL,QLD,0,2017-11-01,33366.244
1,QLD TOTAL,QLD,0,2017-12-01,31858.301
1,QLD TOTAL,QLD,0,2018-01-01,32913.215
1,QLD TOTAL,QLD,0,2018-02-01,33035.083
1,QLD TOTAL,QLD,0,2018-03-01,34344.554
1,QLD TOTAL,QLD,0,2018-04-01,33635.327
1,QLD TOTAL,QLD,0,2018-05-01,33285.093
1,QLD TOTAL,QLD,0,2018-06-01,32736.518
1,QLD TOTAL,QLD,0,2018-07-01,32849.638
1,QLD TOTAL,QLD,0,2018-08-01,32643.623
1,QLD TOTAL,QLD,0,2018-09-01,32065.296
1,QLD TOTAL,QLD,0,2018-10-01,31760.718
1,QLD TOTAL,QLD,0,2018-11-01,31686.25
1,QLD TOTAL,QLD,0,2018-12-01,31844.048
1,QLD TOTAL,QLD,0,2019-01-01,32588.866
1,QLD TOTAL,QLD,0,2019-02-01,32354.98
1,QLD TOTAL,QLD,0,2019-03-01,31401.6
1,QLD TOTAL,QLD,0,2019-04-01,31953.316
1,QLD TOTAL,QLD,0,2019-05-01,31979.091
1,QLD TOTAL,QLD,0,2019-06-01,31344.283
1,QLD TOTAL,QLD,0,2019-07-01,31892.784
1,QLD TOTAL,QLD,0,2019-08-01,31127.522
1,QLD TOTAL,QLD,0,2019-09-01,30979.574
1,QLD TOTAL,QLD,0,2019-10-01,29647.664
1,QLD TOTAL,QLD,0,2019-11-01,29215.593
1,QLD TOTAL,QLD,0,2019-12-01,30336.501
1,QLD TOTAL,QLD,0,2020-01-01,31743.452
1,QLD TOTAL,QLD,0,2020-02-01,30654.446
1,QLD TOTAL,QLD,0,2020-03-01,22873.396
1,QLD TOTAL,QLD,0,2020-04-01,13645.932
1,QLD TOTAL,QLD,0,2020-05-01,18335.921
1,QLD TOTAL,QLD,0,2020-06-01,24419.454
1,QLD TOTAL,QLD,0,2020-07-01,28521.834
1,QLD TOTAL,QLD,0,2020-08-01,29206.207
1,QLD TOTAL,QLD,0,2020-09-01,30782.782
1,QLD TOTAL,QLD,0,2020-10-01,33037.013
1,QLD TOTAL,QLD,0,2020-11-01,35087.314
1,QLD TOTAL,QLD,0,2020-12-01,36924.387
1,QLD TOTAL,QLD,0,2021-01-01,37835.224
1,QLD TOTAL,QLD,0,2021-02-01,40911.881
1,QLD TOTAL,QLD,0,2021-03-01,44633.687
1,QLD TOTAL,QLD,0,2021-04-01,43413.978
1,QLD TOTAL,QLD,0,2021-05-01,45539.486
1,QLD TOTAL,QLD,0,2021-06-01,45651.953
1,QLD TOTAL,QLD,0,2021-07-01,45752.413
1,QLD TOTAL,QLD,0,2021-08-01,42901.474
1,QLD TOTAL,QLD,0,2021-09-01,48025.753
1,QLD TOTAL,QLD,0,2021-10-01,47489.093
1,QLD TOTAL,QLD,0,2021-11-01,50447.527
1,QLD TOTAL,QLD,0,2021-12-01,50906.847
1,QLD TOTAL,QLD,0,2022-01-01,52655.95
1,QLD TOTAL,QLD,0,2022-02-01,53670.904
1,QLD TOTAL,QLD,0,2022-03-01,55911.768
1,QLD TOTAL,QLD,0,2022-04-01,57980.637
1,QLD TOTAL,QLD,0,2022-05-01,59602.476
1,QLD TOTAL,QLD,0,2022-06-01,61650.574
1,QLD TOTAL,QLD,0,2022-07-01,59284.704
1,QLD TOTAL,QLD,0,2022-08-01,60253.534
1,QLD TOTAL,QLD,0,2022-09-01,57319.934
1,QLD TOTAL,QLD,0,2022-10-01,61230.152
1,QLD TOTAL,QLD,0,2022-11-01,58130.814
1,QLD TOTAL,QLD,0,2022-12-01,58250.893
1,QLD TOTAL,QLD,0,2023-01-01,59493.37
1,QLD TOTAL,QLD,0,2023-02-01,60519.193
1,QLD TOTAL,QLD,0,2023-03-01,60444.115
1,QLD TOTAL,QLD,0,2023-04-01,62042.444
1,QLD TOTAL,QLD,0,2023-05-01,60939.02
1,QLD TOTAL,QLD,0,2023-06-01,59325.204
1,QLD TOTAL,QLD,0,2023-07-01,60735.108
1,QLD TOTAL,QLD,0,2023-08-01,59821.957
1,QLD TOTAL,QLD,0,2023-09-01,57811.563
1,QLD TOTAL,QLD,0,2023-10-01,57030.444
1,QLD TOTAL,QLD,0,2023-11-01,57451.017
1,QLD TOTAL,QLD,0,2023-12-01,57598.417
1,QLD TOTAL,QLD,0,2024-01-01,56101.034
1,QLD TOTAL,QLD,0,2024-02-01,56547.353
1,QLD TOTAL,QLD,0,2024-03-01,56143.249
1,QLD TOTAL,QLD,0,2024-04-01,54635.008
1,QLD TOTAL,QLD,0,2024-05-01,55165.131
1,QLD TOTAL,QLD,0,2024-06-01,54173.952
1,QLD TOTAL,QLD,0,2024-07-01,52202.485
1,QLD TOTAL,QLD,0,2024-08-01,55022.686
1,QLD TOTAL,QLD,0,2024-09-01,55567.835
1,QLD TOTAL,QLD,0,2024-10-01,54660.487
1,QLD TOTAL,QLD,0,2024-11-01,53696.809
1,QLD TOTAL,QLD,0,2024-12-01,51498.764
1,QLD TOTAL,QLD,0,2025-01-01,53274.096
1,QLD TOTAL,QLD,0,2025-02-01,51610.421
1,QLD TOTAL,QLD,0,2025-03-01,48333.062
1,QLD TOTAL,QLD,0,2025-04-01,52270.616
1,QLD TOTAL,QLD,0,2025-05-01,50942.058
1,QLD TOTAL,QLD,0,2025-06-01,52190.246
1,QLD TOTAL,QLD,0,2025-07-01,50831.388
1,QLD TOTAL,QLD,0,2025-08-01,49018.289
1,QLD TOTAL,QLD,0,2025-09-01,49799.619
1,QLD TOTAL,QLD,0,2025-10-01,50033.79
1,QLD TOTAL,QLD,0,2025-11-01,50306.462
1,QLD TOTAL,QLD,0,2025-12-01,52586.305
1,QLD TOTAL,QLD,0,2026-01-01,52734.714
1,QLD TOTAL,QLD,0,2026-02-01,51158.959
1,QLD TOTAL,QLD,0,2026-03-01,51475.128
1,QLD TOTAL,QLD,0,2026-04-01,51355.301
1,QLD TOTAL,QLD,0,2026-05-01,48329.137
1,QLD TOTAL,QLD,0,2026-06-01,49053.82
1,QLD TOTAL,QLD,0,2026-07-01,50692.933
2,QLD skill level 1,QLD,1,2006-01-01,12483.164
2,QLD skill level 1,QLD,1,2006-02-01,12311.436
2,QLD skill level 1,QLD,1,2006-03-01,13066.514
2,QLD skill level 1,QLD,1,2006-04-01,13534.416
2,QLD skill level 1,QLD,1,2006-05-01,13458.438
2,QLD skill level 1,QLD,1,2006-06-01,15735.233
2,QLD skill level 1,QLD,1,2006-07-01,11953.846
2,QLD skill level 1,QLD,1,2006-08-01,13491.441
2,QLD skill level 1,QLD,1,2006-09-01,12970.603
2,QLD skill level 1,QLD,1,2006-10-01,14781.451
2,QLD skill level 1,QLD,1,2006-11-01,14720.259
2,QLD skill level 1,QLD,1,2006-12-01,14707.224
2,QLD skill level 1,QLD,1,2007-01-01,15851.975
2,QLD skill level 1,QLD,1,2007-02-01,16341.821
2,QLD skill level 1,QLD,1,2007-03-01,17760.577
2,QLD skill level 1,QLD,1,2007-04-01,17453.738
2,QLD skill level 1,QLD,1,2007-05-01,17792.279
2,QLD skill level 1,QLD,1,2007-06-01,17494.986
2,QLD skill level 1,QLD,1,2007-07-01,18260.812
2,QLD skill level 1,QLD,1,2007-08-01,18118.276
2,QLD skill level 1,QLD,1,2007-09-01,18831.927
2,QLD skill level 1,QLD,1,2007-10-01,18809.832
2,QLD skill level 1,QLD,1,2007-11-01,19780.228
2,QLD skill level 1,QLD,1,2007-12-01,21390.776
2,QLD skill level 1,QLD,1,2008-01-01,21071.776
2,QLD skill level 1,QLD,1,2008-02-01,22466.588
2,QLD skill level 1,QLD,1,2008-03-01,21347.034
2,QLD skill level 1,QLD,1,2008-04-01,22417.804
2,QLD skill level 1,QLD,1,2008-05-01,22346.598
2,QLD skill level 1,QLD,1,2008-06-01,23323.006
2,QLD skill level 1,QLD,1,2008-07-01,22257.171
2,QLD skill level 1,QLD,1,2008-08-01,22644.693
2,QLD skill level 1,QLD,1,2008-09-01,20852.514
2,QLD skill level 1,QLD,1,2008-10-01,20596.237
2,QLD skill level 1,QLD,1,2008-11-01,20339.23
2,QLD skill level 1,QLD,1,2008-12-01,17812.41
2,QLD skill level 1,QLD,1,2009-01-01,15482.021
2,QLD skill level 1,QLD,1,2009-02-01,13969.035
2,QLD skill level 1,QLD,1,2009-03-01,11861.369
2,QLD skill level 1,QLD,1,2009-04-01,12217.432
2,QLD skill level 1,QLD,1,2009-05-01,11501.876
2,QLD skill level 1,QLD,1,2009-06-01,11504.301
2,QLD skill level 1,QLD,1,2009-07-01,11690.97
2,QLD skill level 1,QLD,1,2009-08-01,12460.998
2,QLD skill level 1,QLD,1,2009-09-01,11902.242
2,QLD skill level 1,QLD,1,2009-10-01,10772.541
2,QLD skill level 1,QLD,1,2009-11-01,11092.536
2,QLD skill level 1,QLD,1,2009-12-01,10614.823
2,QLD skill level 1,QLD,1,2010-01-01,11803.519
2,QLD skill level 1,QLD,1,2010-02-01,11801.643
2,QLD skill level 1,QLD,1,2010-03-01,11330.061
2,QLD skill level 1,QLD,1,2010-04-01,11616.087
2,QLD skill level 1,QLD,1,2010-05-01,12957.056
2,QLD skill level 1,QLD,1,2010-06-01,12110.544
2,QLD skill level 1,QLD,1,2010-07-01,12124.933
2,QLD skill level 1,QLD,1,2010-08-01,12199.108
2,QLD skill level 1,QLD,1,2010-09-01,13068.405
2,QLD skill level 1,QLD,1,2010-10-01,13792.313
2,QLD skill level 1,QLD,1,2010-11-01,13826.275
2,QLD skill level 1,QLD,1,2010-12-01,14232.906
2,QLD skill level 1,QLD,1,2011-01-01,12879.011
2,QLD skill level 1,QLD,1,2011-02-01,14478.335
2,QLD skill level 1,QLD,1,2011-03-01,15182.512
2,QLD skill level 1,QLD,1,2011-04-01,16155.172
2,QLD skill level 1,QLD,1,2011-05-01,15089.315
2,QLD skill level 1,QLD,1,2011-06-01,14155.37
2,QLD skill level 1,QLD,1,2011-07-01,14690.49
2,QLD skill level 1,QLD,1,2011-08-01,14557.039
2,QLD skill level 1,QLD,1,2011-09-01,14113.287
2,QLD skill level 1,QLD,1,2011-10-01,15210.349
2,QLD skill level 1,QLD,1,2011-11-01,14811.468
2,QLD skill level 1,QLD,1,2011-12-01,15775.146
2,QLD skill level 1,QLD,1,2012-01-01,14958.379
2,QLD skill level 1,QLD,1,2012-02-01,14933.374
2,QLD skill level 1,QLD,1,2012-03-01,15068.034
2,QLD skill level 1,QLD,1,2012-04-01,14467.419
2,QLD skill level 1,QLD,1,2012-05-01,13987.216
2,QLD skill level 1,QLD,1,2012-06-01,13949.406
2,QLD skill level 1,QLD,1,2012-07-01,12718.376
2,QLD skill level 1,QLD,1,2012-08-01,12304.869
2,QLD skill level 1,QLD,1,2012-09-01,11962.856
2,QLD skill level 1,QLD,1,2012-10-01,11163
2,QLD skill level 1,QLD,1,2012-11-01,10459.521
2,QLD skill level 1,QLD,1,2012-12-01,9795.134
2,QLD skill level 1,QLD,1,2013-01-01,9311.547
2,QLD skill level 1,QLD,1,2013-02-01,9372.965
2,QLD skill level 1,QLD,1,2013-03-01,9725.21
2,QLD skill level 1,QLD,1,2013-04-01,9066.147
2,QLD skill level 1,QLD,1,2013-05-01,8958.379
2,QLD skill level 1,QLD,1,2013-06-01,8645.186
2,QLD skill level 1,QLD,1,2013-07-01,8770.287
2,QLD skill level 1,QLD,1,2013-08-01,8747.17
2,QLD skill level 1,QLD,1,2013-09-01,8541.14
2,QLD skill level 1,QLD,1,2013-10-01,8290.841
2,QLD skill level 1,QLD,1,2013-11-01,8498.03
2,QLD skill level 1,QLD,1,2013-12-01,8497.298
2,QLD skill level 1,QLD,1,2014-01-01,8764.854
2,QLD skill level 1,QLD,1,2014-02-01,8816.009
2,QLD skill level 1,QLD,1,2014-03-01,8751.959
2,QLD skill level 1,QLD,1,2014-04-01,8653.286
2,QLD skill level 1,QLD,1,2014-05-01,8974.649
2,QLD skill level 1,QLD,1,2014-06-01,9049.508
2,QLD skill level 1,QLD,1,2014-07-01,8788.042
2,QLD skill level 1,QLD,1,2014-08-01,9108.64
